,Titulo,Autor,Referencia,Texto,link
254,Alerta a ejidatarios imposicion de tren,Evlyn Cervantes,Demandan comunidades consulta informada y libre. Piden grupos mayas conocer impactos ambientales en su territorio,"CHETUMAL.- La construcción del Tren Maya tiene en alerta a los habitantes de comunidades forestales e indígenas de Quintana Roo, quienes afirman que no se les ha informado sobre los impactos ambientales que tendrá el proyecto en su territorio. Miguel Ku Balam, representante de la Red de Productores de Servicios Ambientales ""Ya´ax Sot´Ot´ Yook´ol Kaab"" A.C. (Repseram), reprobó que el Gobierno federal promueva la obra, sin garantizar a los pueblos indígenas una consulta previa, libre e informada, como establece el Convenio 169 de la Organización Internacional del Trabajo (OIT). La organización agrupa a 36 ejidos y comunidades que representan la tercera parte del municipio de Felipe Carrillo Puerto, Quintana Roo, y tres ejidos del municipio de Calakmul, Campeche. Sus parcelas suman un total de 240 mil hectáreas. ""Nosotros como indígenas mayas no nos oponemos a que el Tren Maya pase por aquí, pero estamos viendo que tampoco habrá un beneficio para nosotros. Siempre que viene un megaproyecto de este tipo, son los grandes empresarios los que se benefician"", expresó Miguel. De acuerdo con el representante de Repseram, promotores del Tren Maya les convocaron a una primera reunión informativa, pero no les informaron sobres los impactos ambientales que ocasionará el megaproyecto. Por lo anterior, la Repseram dirigió un oficio al Presidente Andrés Manuel López Obrador en el que expresa que no permitirán que se violenten sus territorios y rechazan todo intento de simulación de consulta pública. ""Rechazamos cualquier diagnóstico de tipo forestal o faunístico sin la participación de las comunidades indígenas, con la intención de justificar las afectaciones y destrucción de la selva para establecer el Tren Maya, que no tiene nada de maya ni de beneficio a la población maya. No queremos ser un Cancún o Riviera Maya donde las cadenas hoteleras son los únicos beneficiarios"", señala. Zendy Celeste Evan Chan, representante de la Red de Turismo ""Caminos Sagrados"", la cual agrupa a ocho ejidos y cooperativas indígenas mayas, dijo que acudió a la reunión convocada por los promotores del proyecto, pero advirtió que no está definido bajo qué parámetros participarán las comunidades indígenas. ""Nos invitaron para que nos tomaran en cuenta, pero no tienen clara la estructura bajo la cual vamos a participar, hay un coordinador del proyecto y hemos tenido nada más una reunión. ""Sólo nos presentó un panorama muy general, pero no hay nada todavía que nos diga a nosotros en qué nos beneficia, eso no nos lo han hecho saber. Es más, nos dijeron que todavía no nos pueden presentar un proyecto ejecutivo porque no lo hay"", indicó Zendy. Las comunidades demandaron mesas de trabajo para discutir los planes de desarrollo que se pretenden implementar en sus territorios.",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=6942509|InfodexTextos&url=https://hemerotecalibre.reforma.com/20181215/interactiva/RNAC20181215-004.JPG&text=Alerta+a+ejidatarios+imposicion+de+tren&tit=
255,Ofrecen incentivos por invertir en Tren,Antonio Baranda,Plantea López Obrador concluir proyecto en cuatro años. Declara Presidente iniciados trabajos para construcción de obra ferroviaria,"PALENQUE.- El Presidente Andrés Manuel López Obrador llamó ayer a la iniciativa privada a invertir en la construcción del Tren Maya, y anunció que habrá subvenciones para las empresas que participen y cumplan satisfactoriamente su trabajo. ""Aprovecho para convocar a empresarios a que participen en esta obra. No todo va a ser inversión del Gobierno, la mayor parte va ser del sector privado. ""En el presupuesto (2019) hay 6 mil millones de pesos para empezar, pero no alcanza con eso, esa es inversión pública y necesitamos hacer una mezcla de recursos, necesitamos también inversión privada"", señaló durante la puesta en marcha del proyecto en el antiguo aeropuerto de Palenque. Tras señalar que el objetivo es concluir la obra en cuatro años, López Obrador adelantó que a más tardar en dos meses se lanzará la licitación de los primeros cuatro tramos de la vía de mil 525 kilómetros. Sin decir cifras, explicó que por cada kilómetro que construyan las empresas, éstas recibirán un porcentaje de apoyo por parte del Gobierno una vez que se revise si el tramo es de calidad y tiene la fortaleza suficiente no sólo para trenes turísticos y de pasajeros, sino también de carga. ""Se ha dividido este circuito en siete grandes tramos. Si se hacen cargo de un tramo, previa licitación, gana una empresa, un consorcio, estamos hablando que un tramo puede significar una inversión de 15 mil a 18 mil millones de pesos. ""Se calcula entre 50, 60 millones por kilómetro, más lo que son los trenes, el material rodante. Tenemos ya ese derecho de vía, lo que se invierta por parte de las empresas que acepten la concesión van éstas a contar con un estímulo, una subvención del gobierno"", reiteró el mandatario federal. En los últimos días, la Alianza Nacional para la Conservación del Jaguar pidió que el proyecto cuente con todos los estudios ambientales necesarios y su trazo respete los límites de las áreas naturales protegidas. Asimismo, la Red de Productores de Servicios Ambientales (Repseram) reprobó que se promueva la obra sin garantizar a los pueblos indígenas una consulta previa, libre e informada. Sin embargo, López Obrador no hizo mención al posible impacto ambiental. No obstante, destacó que la obra permitirá mejorar la conectividad del sureste, reactivar la economía en la región, generar empleos, hacer un reordenamiento urbano, así como impulsar el turismo cultural. ""Si con el tren logramos que se incremente la afluencia turística, esto va generar empleos, trabajo, va a significar bienestar para Palenque y para otros estados del sureste"", apuntó. Acompañado de miembros del gabinete y gobernadores de las entidades por donde pasará el Tren Maya, López Obrador dijo que en el Presupuesto 2019, que ya se entregó a la Cámara de Diputados, se le da especial atención al sur-sureste. ""Ya le llegó la hora al sureste, por eso esta obra importantísima. Voy a estar al pendiente de esta obra que tenemos que terminar en cuatro años, me canso ganso"", agregó.       Piden anuencia   De manera simultánea al realizado en Palenque, Chiapas, se efectuaron rituales indígenas en los estados por donde pasará el Tren Maya:   CAMPECHE TABASCO YUCATÁN QUINTANA ROO",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=6944044|InfodexTextos&url=https://hemerotecalibre.reforma.com/20181217/interactiva/RNAC20181217-010.JPG&text=Ofrecen+incentivos+por+invertir+en+Tren&tit=
256,Piden probar desmonte en predio de Dos Bocas,Evlyn Cervantes,La Secretaría de Medio Ambiente y Recursos Naturales (Semarnat) anunció que se encuentra en el periodo de presentación de pruebas para tomar las determinaciones correspondientes respecto al...,"La Secretaría de Medio Ambiente y Recursos Naturales (Semarnat) anunció que se encuentra en el periodo de presentación de pruebas para tomar las determinaciones correspondientes respecto al desmonte de 230 hectáreas de vegetación forestal en el terreno donde se construye la nueva refinería de Dos Bocas en Tabasco. ""En este momento estamos en un periodo de presentación de pruebas por parte de los probables responsables y de las organizaciones de la sociedad civil a las que se reconoció el derecho a participar como parte del procedimiento administrativo, mismas que deberán ser entregadas a esta dependencia la próxima semana"", informó la Semarnat en un comunicado. REFORMA publicó que la Agencia de Seguridad, Energía y Ambiente (ASEA) confirmó que el desmonte se llevó a cabo sin autorización de impacto ambiental ni cambio de uso de suelo por lo que ordenó medidas correctivas y de urgente aplicación a la empresa Sistemas Empresariales del Golfo. Entre las medidas correctivas que se impusieron a la empresa está detener el desmonte o cualquier actividad que modifique las condiciones del terreno así como la elaboración de un estudio sobre el daño ambiental ocasionado por el desmonte. Además, la ASEA emplazó a la empresa para que, en un plazo de 60 días, acredite que obtuvo una autorización de impacto ambiental y cambio de uso de suelo en terrenos forestales, con base en los estudios técnicos que ordena la Ley General de Desarrollo Forestal Sustentable. La Semarnat indicó que estará en posición de tomar las determinaciones correspondientes, una vez que la ASEA concluya sus investigaciones la siguiente semana. ""La Agencia de Seguridad, Energía y Ambiente continua con sus investigaciones y esfuerzos de recopilación de información para, en su momento poder emitir una resolución apegada a ciencia y a derecho,será hasta ese momento en que la Secretaría estará en posición de tomar las determinaciones correspondientes sobre los trabajos que se han realizado en el lugar"", informó la Secretaría.",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=6944049|InfodexTextos&url=https://hemerotecalibre.reforma.com/20181217/interactiva/RNAC20181217-006.JPG&text=Piden+probar+desmonte+en+predio+de+Dos+Bocas&tit=
257,Agrava las grietas obra en Viaducto,Shelma Navarrete,Exigen vecinos resarcir afectaciones en Granjas México. Descarta Quintero suspender proyecto de plaza comercial que dañó 20 casas,"En unas 20 viviendas de la Calle Añil se acumulan grietas debido a la construcción de un centro comercial en Viaducto 515, en la Colonia Granjas México. Aunque la obra ha provocado una grieta sobre un tramo del Viaducto Río de la Piedad, un socavón en Añil y el cierre de la Secundaria Técnica 22 ""Armando Cuspinera Maillard"", los trabajos continúan a la fecha. Esther Segura, vecina afectada, indicó que personal de Protección Civil realiza el registro de los daños en las casas, pero la empresa no se ha hecho responsable hasta el momento. Al igual que ella, otros residentes de la zona advirtieron de los hundimientos desde finales de 2017. ""Se han pronunciado más las grietas, hemos tenido daños en losas y se nos ha comenzado a caer el aplanado en varias casas. Lo que más nos afecta es que esto continúa, hasta ahora no hay una autoridad que se haga responsable y detenga esto. ""Las trabes de mi local están quebradas y me da miedo entrar. Me da miedo que se venga la losa encima y me quede atrapada"", lamentó Segura a REFORMA. Clementina Monterrubio Cano comparte con hijos y sobrinos los cuartos de su casa. Aunque le preocupa el avance de los daños en su hogar y busca que la empresa responda, ha optado por rellenar con tabiques y cemento las grietas que se convierten en agujeros sobre las paredes para impedir el paso del frío y de las ratas. ""En las noches, no puedo dormir porque cuando pasan los camiones de materiales comienza a temblar mi cuarto y escucho crujir las paredes. Tengo miedo de que se me caiga encima la casa un día. ""Voté por él (Armando Quintero para Alcalde) porque denunció esta obra en campaña, pero ahora que -ya ganó- resulta que no puede hacer nada"", acusó la vecina. Al respecto, el Alcalde de Iztacalco, el morenista Armando Quintero, señaló que por el momento no cuenta con bases para suspender la obra, pero exigirá medidas de mitigación para reparar los daños a los residentes. ""Vamos a obligar a que la constructora las repare a cabalidad. Estamos revisando las medidas de mitigación que tiene la empresa que firmó con la Administración pasada. Son medidas muy light, muy intrascendentes para una obra de ese tamaño. ""Hasta ahora, no tengo elementos para no permitir porque amarraron todo en la Administración pasada"", afirmó Quintero. El complejo denominado Vía 515 incluirá un centro comercial, oficinas, dos hoteles y estacionamientos que significarán unos 75 mil metros cuadrados de construcción. Tan sólo para los hoteles se estima una inversión de 335 millones de pesos, mientras los colonos sólo quieren que costeen sus reparaciones.       Problema que crece   La construcción del centro comercial ha afectado casas desde 2017. 2017, DICIEMBRE. Comienzan las excavaciones profundas en el terreno de unos 14 mil metros cuadrados y por los daños se suspenden clases en la escuela secundaria aledaña. 2018, MAYO. Vecinos de la Colonia Granjas México detectan en el Atlas de Riesgos de Iztacalco que el terreno es atravesado por una falla geológica. AGOSTO, 23. Lo que comenzó como un hundimiento en Añil se convirtió en un socavón que dejó al descubierto tubería justo en la construcción de Viaducto Río de la Piedad 515.",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=6947482|InfodexTextos&url=https://hemerotecalibre.reforma.com/20181221/interactiva/RCIU20181221-001.JPG&text=Agrava+las+grietas+obra+en+Viaducto&tit=
258,Frenan edificios en La Mexicana,Abel Barajas,Ordena Tribunal detener construcción. Amparan a vecinos. hasta que proyecto demuestre beneficio para la CDMX,"Un tribunal suspendió las obras del Parque La Mexicana, en Santa Fe, que contemplan la construcción de mil 650 departamentos de alta plusvalía. La resolución estima que la construcción del desarrollo habitacional no deja demostrado que las condiciones del proyecto sean las más favorables para el Gobierno capitalino. La medida cautelar fue otorgada por el Tribunal de Justicia Administrativa de la Ciudad de México (TJACDMX) en el juicio de nulidad TJ/V-115615/2018, promovido por particulares que se quejaron que las construcciones violaban el derecho humano a la Ciudad. Los inconformes argumentaron que no existe la certeza de que la concesión y los contratos celebrados por el Gobierno de la Ciudad de México (CDMX) con terceros generen un beneficio real y económico y, al mismo tiempo, constituyan una efectiva medida de utilidad pública. ""Sin prejuzgar sobre la decisión de fondo del presente asunto, se concede la suspensión para el efecto de que no se realice trabajo de construcción alguno, presente o futuro (...) hasta en tanto se demuestre que las condiciones que se plasmaron en los convenios respectivos fueron las más favorables para el Gobierno de la CDMX"", dice el fallo. El 30 de marzo de 2017 la Asociación de Colonos Zedec Santa Fe A. C. y las empresas Inmobiliaria Copri y Danhos Comercial suscribieron convenios con la Secretaría de Desarrollo Urbano y Vivienda para crear el Sistema de Actuación por Cooperación que se encargaría del proyecto del Parque la Mexicana. De acuerdo con documentos de la oficialía mayor del Gobierno de la Ciudad, el 12 de septiembre de ese año los participantes constituyeron el Fideicomiso de Administración número F/750191. Grupo Danhos invirtió 2 mil millones de pesos para la creación del parque que ocupa un 70 por ciento de los 383 mil 925 metros cuadrados del predio. Para recuperar su inversión, la empresa recibió el 30 por ciento de los terrenos para construir mil 650 viviendas y después comercializarlas. Debido a que un porcentaje del inmueble fue transferido por la Seduvi a manos privadas, el Tribunal refiere que deben verificarse los convenios y las condiciones acordadas que están detrás del espacio público más grande al poniente de la Ciudad.",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=6948772|InfodexTextos&url=https://hemerotecalibre.reforma.com/20181222/interactiva/RPRI20181222-001.JPG&text=Frenan+edificios+en+La+Mexicana&tit=
259,Suspende protesta servicio en el MB,REFORMA / STAFF,"Para manifestación, por más de 3 horas, tramo de la Línea 1. Acusan usuarios del sistema de transporte desinformación tras el bloqueo","El servicio en la Línea 1 del Metrobús quedó suspendido ayer por más de tres horas. Esto en el tramo que va de Chilpancingo a Río Churubusco en ambas direcciones. Comuneros de San Lorenzo Acopilco, en Cuajimalpa, arribaron a las 12:00 horas a las oficinas de la Secretaría de Comunicaciones y Transportes (SCT), en Insurgentes Sur, para exigir el pago de sus terrenos en donde se construyó el Tren Interurbano. ""Únicamente servicio con dirección a Indios Verdes, por favor"", gritaba en Chilpancingo un trabajador del Metrobús. El hombre explicaba a los usuarios que los unidades salían de Indios Verdes y sólo llegaban a Chilpancingo, para regresar de nuevo. ""Entonces cómo le hago carnal, ¿le camino?, ¿y cómo nos vamos a mover? ¿Cómo se supone que lleguemos a nuestro destino?"", decía un usuario del transporte. Pese a que los empleados del Metrobús explicaban que la protesta había suspendido el servicio, los usuarios cuestionaron la suspensión de ocho estaciones si la manifestación sucedió a la altura de Parque Hundido. ""Yo tuve que caminar una hora y media, porque había mucha gente en el camino. Vengo desde donde me dejó el Metrobús, en el Teatro Insurgentes, y ahora voy a tener que pagar otra vez. ""Ahorita no llevo prisa pero sí afecta, yo vivo lejos, vivo hasta Cuautitlán. Ahorita nada más quiero llegar al (Tren) Suburbano"", contó Alfredo Segura, otro pasajero afectado. Los comuneros han encabezado diversas protestas en calles y carreteras, para demandar 15 millones de pesos a la dependencia federal por los terrenos que, aseguraron, no les han pagado. El servicio en el Metrobús se restableció a las 15:30 horas, luego de que los manifestantes despejaron el paso a las 15:21 horas. En tanto, usuarios del transporte público mostraron descontento en redes sociales, en la que señalaron que las autoridades tardaron en comunicar lo sucedido, por lo que aumentó el caos. ""Hermoso el caos en esta CDMX no hay Metrobús por manifestación y el Gobierno de la CDMX brillando por su ausencia"", expresó un usuario en redes. A las 13:00 horas, el Metrobús informó en su cuenta de Twitter sobre el cierre. Además, en redes sociales, el Centro de Información Vial propuso alternativas a través de un mapa para conductores y pasajeros.",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=6948695|InfodexTextos&url=https://hemerotecalibre.reforma.com/20181222/interactiva/RCIU20181222-003.JPG&text=Suspende+protesta+servicio+en+el+MB&tit=
260,Acusan afectacion con titulos mineros,Evlyn Cervantes,Advierten especialistas sobre daños ambientales. Critican activistas las asignaciones otorgadas por el gobierno de EPN,"Luego de que el Gobierno de Enrique Peña Nieto emitiera 42 títulos de asignación minera en diferentes estados del país en el último día de su mandato, ambientalistas y defensores de zonas protegidas advirtieron de los riesgos que puede acarrear esta medida. Los lotes asignados van desde 122 hasta 44 mil hectáreas y los títulos fueron asignados al Servicio Geológico Mexicano (SGM) para que comience la exploración y eventualmente se otorguen las concesiones mineras correspondientes. ""Siempre nos dejan regalitos. Habrá que ver ya con este Secretario de Minas, con Napoleón en el Senado, con la presión fuerte de las mineras canadienses y los empresarios más ricos del país que prácticamente todos tienen empresas mineras. ""Entonces a lo mejor pronto aquí nos sacan algo a relucir, alguna asignación que puedan empezar a salir de ahí"", señaló Miguel Ángel Mijangos Leal, integrante de la Red de Afectados por la Minería (Rema) en Guerrero. Es inadmisible, dijo, que continúe en el país la explotación minera a cielo abierto porque ninguna ley nacional considera medidas de prevención y mitigación de daños sociales y ambientales. No obstante, advirtió que el Gobierno del Presidente Andrés Manuel López da señales de que continuará con la misma política extractiva. ""Cuando este nuevo Gobierno plantea un Secretario de Minas que viene del sector empresarial, lo único que nos deja como mensaje es que vamos a seguir con una política vinculada a lo económico y abandonando la discusión de la política social y ambienta"", apuntó. Emilio Rodríguez Almazán, integrante de la Asamblea Veracruzana de Iniciativas y Defensa Ambiental (LAVIDA), dijo que esa organización se encuentra en alerta desde el pasado 30 de noviembre, luego de que se publicaron los 42 títulos de asignación minera. ""En lo que compete para Veracruz, con este último decreto, la minería pasa del 2.7 al 3.6 por ciento del territorio asignado a proyectos mineros en reservorios ecosistémicos. ""Ahora nos tocaron tres asignaciones con cerca de 5 mil hectáreas y es continuar la extracción minera de reservorios ecosistémicos como la Sierra de Chiconcuac que es el parteaguas de la Sierra Madre Oriental"", informó Rodríguez. Los efectos de la exploración minera a cielo abierto, dijo, genera afectaciones ambientales como la sobreexplotación y contaminación de mantos freáticos, deslaves y desertificación de suelos. Jesús Echevarría Haro, presidente del Consejo Asesor del AÑO Reserva de la Biósfera Sierra Laguna e integrante del Frente Ciudadano en Defensa del Agua y la Vida en Baja California Sur, reprobó la asignación minera para un predio de más de 44 mil hectáreas en esa entidad. ""Baja California Sur es un estado que tiene que replantearse la planeación porque su principal limitante es el agua. ""Ahora, en la Reserva de la Biósfera Sierra Laguna pretenden establecer también el proyecto minero Los Cardones de Ricardo Salinas Pliego que hasta ahorita hemos logrado frenar, pero el resto de las empresas mineras está esperando ver qué pasa con este proyecto para también actuar en los territorios"", apuntó. Marco Ehrenberg, presidente de la Asociación Subcaliforniana de Pesca A.C, dijo que se mantienen en alerta roja porque luchan porque la contaminación minera no llegue a los mares y afecte la pesca.",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=6949482|InfodexTextos&url=https://hemerotecalibre.reforma.com/20181223/interactiva/RNAC20181223-004.JPG&text=Acusan+afectacion+con+titulos+mineros&tit=
261,Retoman obra que causo fuga y aun falta agua,Shelma Navarrete,"Mientras la escasez de agua persiste para los vecinos, la empresa que construye el desarrollo Joy Bosques reanudó las obras en Carretera México-Toluca 3125, en Cuajimalpa.
Frente a la construcción...","Mientras la escasez de agua persiste para los vecinos, la empresa que construye el desarrollo Joy Bosques reanudó las obras en Carretera México-Toluca 3125, en Cuajimalpa. Frente a la construcción aún se encuentra al descubierto una sección de la red donde fueron detectadas las fugas en septiembre, cuando se inundó un departamento del Condominio Vista Hermosa. ""Lo que nos han informado es que hay nueve perforaciones. Algunas traspasan de un lado al otro el tubo. La fuga se detectó desde el 20 de septiembre cuando regresó este chico a su departamento y aún no han obligado a la empresa a hacerse responsable. ""Queremos que se transparente la multa que les van a poner por tirar millones de litros de agua"", señaló Cristina González, vecina afectada. Colonos estiman que en tres meses se han derramado 35 millones de litros de agua potable, de acuerdo con datos del Sistema de Aguas de la CDMX (Sacmex). Desde entonces, los residentes sólo reciben agua a cuentagotas por las noches, por lo que vecinos de la Colonia Campestre Palo Alto realizaron el martes un bloqueo por la falta de líquido. Ese día fue retirada la suspensión que la Alcaldía impuso el 1 de noviembre, sin notificar a los denunciantes del cumplimiento de las medidas de mitigación realizadas por la empresa. Este sábado fue instalada una grúa y el domingo fueron reiniciados los trabajos de construcción, mientras la reparación de la tubería quedó a cargo del Sacmex. ""Es como una cachetada para los vecinos. Es disfrazar que van a hacer obras de mitigación cuando están trabajando en sus estacionamientos y cimientos"", comentó Alexandra Cabarga, otra de las residentes afectadas.",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=6951301|InfodexTextos&url=https://hemerotecalibre.reforma.com/20181227/interactiva/RCIU20181227-001.JPG&text=Retoman+obra+que+causo+fuga+y+aun+falta+agua&tit=
262,Bloquean carretera ante falta de agua,Shelma Navarrete,"Tras pasar tres meses con escaso suministro de agua, vecinos de la Colonia Palo Alto bloquearon por dos horas la Carretera México-Toluca a la altura del kilómetro 15.
Los manifestantes pidieron...","Tras pasar tres meses con escaso suministro de agua, vecinos de la Colonia Palo Alto bloquearon por dos horas la Carretera México-Toluca a la altura del kilómetro 15. Los manifestantes pidieron hablar con el Alcalde de Cuajimalpa, Adrián Ruvalcaba, presunto responsable de la falta de líquido por la construcción del complejo Joy Bosques. Los afectados del Condominio Vista Hermosa desconocen si se sancionará a los representantes del desarrollo en Carretera México-Toluca 3125, donde se perforó una parte de la tubería del Sistema Lerma-Cutzamala. ""Nos responden que (no hay agua porque) una bomba que habían cambiado no funcionó, que posiblemente salió dañada. ""Aún no sabemos si el uso de suelo es correspondiente a la obra, lo único que nos informaron es que el propio DRO de Joy Bosques iba a hacer la verificación para revisar que la obra esté bien"", señaló José Segura, uno de los manifestantes. Tras detener de manera intermitente el tránsito de las 13:00 a las 15:10 horas, personal de Sacmex acordó restablecer el suministro de agua a más tardar hoy a las 15:00 horas. En tanto, el Alcalde prometió por teléfono una audiencia a los afectados a inicios de enero, así como mostrar a un representante de los vecinos los documentos que acreditan la construcción del desarrollo. De no cumplirse lo acordado, los vecinos advirtieron que podrían volver a cerrar la carretera este fin de semana.",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=6952032|InfodexTextos&url=https://hemerotecalibre.reforma.com/20181228/interactiva/RCIU20181228-002.JPG&text=Bloquean+carretera+ante+falta+de+agua&tit=
263,Acusan desabasto por plaza en Tlalne,Reforma / Staff,"Vecinos de la Colonia Lomas de San Andrés, en Tlalnepantla, acusaron fallas en el suministro de agua tras la construcción del centro comercial Sentura.
De acuerdo con los habitantes, las...","Vecinos de la Colonia Lomas de San Andrés, en Tlalnepantla, acusaron fallas en el suministro de agua tras la construcción del centro comercial Sentura. De acuerdo con los habitantes, las autoridades municipales salientes prometieron que el inmueble, ubicado en Avenida de los Maestros, no se conectaría a su red del líquido. Pese a ello, detectaron que incluso antes de la inauguración de la plaza, en noviembre, no había flujo regular en sus casas. ""Los encargados de la plaza nos dijeron que nos iban a enseñar el proyecto para asegurarnos que no iban a unir su toma con la nuestra, pero nunca nos explicaron nada. ""Cuando estaban construyendo, unos días hicieron unos trabajos en la calle de noche. Abrieron y taparon para que nadie viera. Desde ahí, el agua ya no cae bien"", dijo un afectado. Los vecinos esperan que los nuevos integrantes del Consejo de Participación Ciudadana, que fungen como intermediarios entre la ciudadanía y el Ayuntamiento, los auxilien para tener certeza si hay intervención del inmueble en su toma. El complejo comercial tiene una torre de oficinas -la segunda está en construcción-, un hotel con más de 100 habitaciones y locales. ""Como las casas están en lo alto cuesta que suba el agua. Hay días donde no cae una gota y ahora más porque todo se lo jalaría la plaza. Por algo no nos mostraron que eso no era cierto"", señaló Rodrigo Barrera, vecino de la zona.",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=6955664|InfodexTextos&url=https://hemerotecalibre.reforma.com/20190102/interactiva/RCIU20190102-005.JPG&text=Acusan+desabasto+por+plaza+en+Tlalne&tit=
264,"Aqui los espero, no les tengo miedo",Jorge Ricardo,Denuncia amenazas vecina del NAIM. Refiere presiones para que desaloje su vivienda a orillas de Atenco,"Al frente de la resistencia contra el Nuevo Aeropuerto Internacional de México (NAIM) está una vendedora de zapatos por catálogo y de pan de elote. En el ejido Amanal, a la orilla de Atenco, Nieves Rodríguez Hernández, de 59 años, piensa que van a matarla. O que al menos van a intentarlo. La amenazaron dos hombres que llegaron en noviembre en motocicleta hasta su puerta. Si no desalojaba su casa que bloquea el paso de una carretera del NAIM matarían primero a sus cuatro hijos y luego a ella. Le daban hasta el 4 de enero. Su casa está en el campo, a media hora de la obra del nuevo aeropuerto. No tiene vecinos y sólo se oye el ruido de los pájaros en los ahuehuetes. Si no fuera por la amenaza de la autopista, parecería todo en calma. Salvo ir a pedir ayuda al grupo de campesinos de Atenco Frente de Pueblos en Defensa de la Tierra, Nieves no ha hecho gran cosa. Ha tratado de continuar su vida, como desde hace cuatro años cuando escuchó que iban a construir un aeropuerto en las 12 mil 500 hectáreas del antiguo Lago de Texcoco. Se enteró que planeaban hacer autopistas, pero nunca pensó que fuera a pasar una por encima de su casa. ""Me enteré cuando comencé a ver mucho movimiento"", refiere. Dice que no tuvo miedo. Ni siquiera cuando los camiones de carga comenzaron a impedirle circular con su moto por el camino de terracería. Tampoco cuando el pavimiento flanqueó su casa. ""Me di cuenta que iban levantando más y más la carretera y yo aquí seguía, pero pensé: 'no me preocupa, es mi terreno, es mi casa'"", recuerda. Fue hasta hace año y medio, cuando una representante de la empresa Promotora y Operadora de Infraestructura (Pinfra), constructora de las autopista Ecatepec-Peñón, de mil 700 millones de pesos, se presentó con ella. ""Me dijo que necesitaban pasar mi casa para allá atrás y que si no estaba de acuerdo se iban a la expropiación"", cuenta. Rodríguez se negó porque dice que es su herencia, sus raíces, lo que logró construir con su difunto esposo hace 21 años. Entonces le cortaron la luz y el agua. El 8 de julio encontraron un muerto colgado de un árbol enfrente de su casa. La ""Licenciada"" también le dijo que todos los demás ejidatarios ya habían vendido sus tierras, aunque ella sabe que no es cierto. Ahí está a un lado el terreno baldío de Miguel Medina por donde tampoco ha logrado pasar la autopista. Más allá, Joel Flores acusa que la milpa que su padre donó para construir una escuela ha sido invadida por los cuatro carriles negros. Cuando fue a protestar le dijeron que el presidente ejidal Alejandro Santiago, ""El Oaxaco"" lo había vendido. Entonces, decidió retomar la parte de la parcela por donde no hay chapopote, pero la pista impide que pase el canal de riego. ""Yo nomás pido que me quiten la autopista"", dice. Nieves también acusa al ""Oaxaco"" de haber mandado a porros para desalojarla. El grupo fue repelido por el campamento del Frente que desde el 8 de noviembre se instaló para cuidarla. Ambos reconocen que hubo un avance con la consulta ciudadana donde la mayoría pidió cancelar la construcción del NAIM en Texcoco, pero acusan que ninguna obra se ha detenido. Hace unos 20 días, dice, pusieron el muro de contención a la pista. El Presidente Andrés Manuel López Obrador no ha formalizado la cancelación y tampoco ha dicho qué pasará con las obras relacionadas y menos ha hablado sobre resarcir los daños. Nieves camina con muleta porque hace un año se cayó de su moto. Recuerda que en la sala de urgencias del Hospital de Texcoco alguien entró y le hizo firmar unas hojas. ""No estaba consciente, pero algo dijo de un seguro, que era para deslindar a las aseguradoras de los camiones. Firmé, pero mi firma ni está bien hecha"". Ella no quiere hacer historia como quien detuvo el aeropuerto. Hay cientos de pobladores que han sido afectados y aún no saben si les pagarán los daños. ""No soy la única que se opone al aeropuerto, yo sólo quiero vivir en paz"", dice. Por eso sigue esperando. Quizás no sea el 4, quizás el 6. Quizás se tarden más. ""Igual los espero como les dije: 'yo estoy dispuesta a todo, los espero, no les tengo miedo'"".",https://busquedas.gruporeforma.com/reforma/Documento/Impresa.aspx?id=6955771|InfodexTextos&url=https://hemerotecalibre.reforma.com/20190102/interactiva/RNAC20190102-004.JPG&text=Aqui+los+espero+no+les+tengo+miedo&tit=
